Date,Ticker,Shares,Open,High,Low,Close,Volume,Value
2025-01-02,ALK.AX,153181,0.510,0.530,0.510,0.530,387183,81185.93
2025-01-02,AMP.AX,70000,1.550,1.600,1.520,1.595,7347658,111650.00
2025-01-02,ASM.AX,57458,0.520,0.535,0.515,0.530,208314,30452.74
2025-01-02,BHP.AX,16327,39.500,39.985,39.490,39.960,4682324,652426.91
2025-01-02,CAN.AX,44090,0.039,0.039,0.038,0.038,555156,1675.42
2025-01-02,CBA.AX,0,153.250,153.980,152.500,153.570,878386,0.00
2025-01-02,CNB.AX,10000,0.350,0.350,0.340,0.340,50099,3400.00
2025-01-02,E25.AX,20000,0.255,0.255,0.255,0.255,5585,5100.00
2025-01-02,ERA.AX,700000,0.002,0.003,0.002,0.003,349766,2100.00
2025-01-02,PTR.AX,9412,0.315,0.350,0.315,0.335,1289186,3153.02
2025-01-02,VML.AX,6000,0.150,0.150,0.150,0.150,10,900.00
2025-01-02,WBC.AX,0,32.240,32.470,32.115,32.410,1963045,0.00
2025-01-02,WDS.AX,1288,24.660,25.000,24.640,24.960,2889714,32148.48
2025-01-03,ALK.AX,153181,0.535,0.545,0.530,0.530,656832,81185.93
2025-01-03,AMP.AX,70000,1.580,1.610,1.570,1.610,5432024,112700.00
2025-01-03,ASM.AX,57458,0.515,0.565,0.515,0.550,251838,31601.90
2025-01-03,BHP.AX,16327,39.850,40.040,39.680,39.760,4364816,649161.49
2025-01-03,CAN.AX,44090,0.038,0.038,0.038,0.038,51893,1675.42
2025-01-03,CBA.AX,0,154.530,155.655,153.600,155.030,888021,0.00
2025-01-03,CNB.AX,10000,0.345,0.345,0.340,0.345,18467,3450.00
2025-01-03,E25.AX,20000,0.255,0.255,0.250,0.250,55300,5000.00
2025-01-03,ERA.AX,700000,0.003,0.003,0.002,0.003,5826121,2100.00
2025-01-03,PTR.AX,9412,0.340,0.375,0.340,0.365,2483365,3435.38
2025-01-03,VML.AX,6000,0.150,0.150,0.100,0.100,59983,600.00
2025-01-03,WBC.AX,0,32.400,32.700,32.320,32.640,2115868,0.00
2025-01-03,WDS.AX,1288,25.180,25.310,25.000,25.200,4072982,32457.60
2025-01-06,ALK.AX,153181,0.545,0.545,0.520,0.525,334952,80420.02
2025-01-06,AMP.AX,70000,1.610,1.630,1.602,1.620,3349761,113400.00
2025-01-06,ASM.AX,57458,0.550,0.555,0.530,0.545,155951,31314.61
2025-01-06,BHP.AX,16327,39.250,39.280,38.820,38.980,8228960,636426.45
2025-01-06,CAN.AX,44090,0.039,0.039,0.038,0.038,363444,1675.42
2025-01-06,CBA.AX,0,156.000,156.755,155.240,156.020,1032059,0.00
2025-01-06,CNB.AX,10000,0.345,0.350,0.335,0.350,227095,3500.00
2025-01-06,E25.AX,20000,0.260,0.275,0.250,0.275,273779,5500.00
2025-01-06,ERA.AX,700000,0.002,0.003,0.002,0.003,2572075,2100.00
2025-01-06,PTR.AX,9412,0.355,0.360,0.330,0.335,1204975,3153.02
2025-01-06,VML.AX,6000,0.100,0.150,0.100,0.150,46310,900.00
2025-01-06,WBC.AX,0,32.800,32.920,32.470,32.700,2952867,0.00
2025-01-06,WDS.AX,1288,25.380,25.560,25.340,25.490,3476000,32831.12
2025-01-07,ALK.AX,153181,0.520,0.525,0.515,0.515,526093,78888.21
2025-01-07,AMP.AX,70000,1.600,1.645,1.600,1.635,3066454,114450.00
2025-01-07,ASM.AX,57458,0.535,0.535,0.500,0.515,216939,29590.87
2025-01-07,BHP.AX,16327,38.980,39.000,38.400,38.700,7135772,631854.91
2025-01-07,CAN.AX,44090,0.038,0.038,0.038,0.038,1475611,1675.42
2025-01-07,CBA.AX,0,156.500,157.660,155.970,157.110,1035090,0.00
2025-01-07,CNB.AX,10000,0.347,0.350,0.330,0.335,405096,3350.00
2025-01-07,E25.AX,20000,0.275,0.295,0.270,0.295,279705,5900.00
2025-01-07,ERA.AX,700000,0.003,0.003,0.002,0.003,1164475,2100.00
2025-01-07,PTR.AX,9412,0.340,0.340,0.315,0.320,586110,3011.84
2025-01-07,VML.AX,6000,0.150,0.150,0.100,0.125,65537,750.00
2025-01-07,WBC.AX,0,32.740,32.930,32.660,32.870,2846713,0.00
2025-01-07,WDS.AX,1288,25.500,25.640,25.330,25.570,3678042,32934.16
2025-01-08,ALK.AX,153181,0.520,0.530,0.515,0.525,293767,80420.02
2025-01-08,AMP.AX,70000,1.630,1.650,1.620,1.645,5015576,115150.00
2025-01-08,ASM.AX,57458,0.515,0.527,0.505,0.515,108267,29590.87
2025-01-08,BHP.AX,16327,38.880,39.570,38.720,39.400,8194023,643283.82
2025-01-08,CAN.AX,44090,0.038,0.039,0.038,0.039,197388,1719.51
2025-01-08,CBA.AX,0,156.500,161.700,155.840,159.750,2260821,0.00
2025-01-08,CNB.AX,10000,0.345,0.355,0.340,0.345,191840,3450.00
2025-01-08,E25.AX,20000,0.285,0.290,0.275,0.290,129425,5800.00
2025-01-08,ERA.AX,700000,0.002,0.003,0.002,0.003,132986,2100.00
2025-01-08,PTR.AX,9412,0.330,0.345,0.325,0.325,428783,3058.90
2025-01-08,VML.AX,6000,0.100,0.125,0.100,0.100,74069,600.00
2025-01-08,WBC.AX,0,32.650,33.600,32.610,33.330,6786387,0.00
2025-01-08,WDS.AX,1288,25.700,25.780,25.450,25.450,3535404,32779.60
2025-01-09,ALK.AX,153181,0.525,0.540,0.515,0.530,1045044,81185.93
2025-01-09,AMP.AX,70000,1.630,1.630,1.600,1.620,5508604,113400.00
2025-01-09,ASM.AX,57458,0.515,0.525,0.505,0.520,71551,29878.16
2025-01-09,BHP.AX,16327,39.160,39.280,38.840,39.270,5060945,641161.30
2025-01-09,CAN.AX,44090,0.038,0.039,0.038,0.038,350314,1675.42
2025-01-09,CBA.AX,0,158.130,159.290,157.970,158.790,1243612,0.00
2025-01-09,CNB.AX,10000,0.350,0.350,0.345,0.350,144743,3500.00
2025-01-09,E25.AX,20000,0.290,0.290,0.275,0.290,32370,5800.00
2025-01-09,ERA.AX,700000,0.002,0.003,0.002,0.003,3421840,2100.00
2025-01-09,PTR.AX,9412,0.325,0.330,0.315,0.315,520194,2964.78
2025-01-09,VML.AX,6000,0.100,0.100,0.100,0.100,541,600.00
2025-01-09,WBC.AX,0,33.050,33.290,33.010,33.160,3046185,0.00
2025-01-09,WDS.AX,1288,25.020,25.390,25.010,25.390,2829769,32702.32
2025-01-10,ALK.AX,153181,0.520,0.530,0.500,0.525,1566070,80420.02
2025-01-10,AMP.AX,70000,1.605,1.630,1.590,1.605,4844606,112350.00
2025-01-10,ASM.AX,57458,0.505,0.510,0.490,0.495,238766,28441.71
2025-01-10,BHP.AX,16327,39.550,39.830,39.500,39.680,4321363,647855.36
2025-01-10,CAN.AX,44090,0.038,0.038,0.038,0.038,99700,1675.42
2025-01-10,CBA.AX,0,159.500,159.800,155.570,156.050,1887834,0.00
2025-01-10,CNB.AX,10000,0.355,0.375,0.355,0.375,496351,3750.00
2025-01-10,E25.AX,20000,0.290,0.290,0.260,0.260,76985,5200.00
2025-01-10,ERA.AX,700000,0.003,0.003,0.002,0.003,5418500,2100.00
2025-01-10,PTR.AX,9412,0.320,0.380,0.320,0.360,1896276,3388.32
2025-01-10,VML.AX,6000,0.100,0.100,0.100,0.100,42214,600.00
2025-01-10,WBC.AX,0,33.170,33.220,32.370,32.600,4703891,0.00
2025-01-10,WDS.AX,1288,25.380,25.460,25.240,25.260,1723435,32534.88
2025-01-13,ALK.AX,153181,0.515,0.515,0.475,0.480,2794752,73526.88
2025-01-13,AMP.AX,70000,1.580,1.600,1.550,1.575,5125149,110250.00
2025-01-13,ASM.AX,57458,0.495,0.505,0.490,0.500,42945,28729.00
2025-01-13,BHP.AX,16327,39.450,39.820,39.440,39.590,4979681,646385.93
2025-01-13,CAN.AX,44090,0.038,0.038,0.038,0.038,606583,1675.42
2025-01-13,CBA.AX,0,153.630,154.420,151.240,152.760,1493414,0.00
2025-01-13,CNB.AX,10000,0.365,0.375,0.360,0.375,227776,3750.00
2025-01-13,E25.AX,20000,0.275,0.290,0.265,0.270,204135,5400.00
2025-01-13,ERA.AX,700000,0.003,0.003,0.002,0.003,2186041,2100.00
2025-01-13,PTR.AX,9412,0.370,0.400,0.355,0.390,3237617,3670.68
2025-01-13,VML.AX,6000,0.100,0.100,0.100,0.100,309,600.00
2025-01-13,WBC.AX,0,32.110,32.220,31.590,31.870,3834233,0.00
2025-01-13,WDS.AX,1288,25.490,26.040,25.400,25.770,4416427,33191.76
2025-01-14,ALK.AX,153181,0.475,0.485,0.460,0.485,2227409,74292.79
2025-01-14,AMP.AX,70000,1.580,1.590,1.562,1.585,4152424,110950.00
2025-01-14,ASM.AX,57458,0.500,0.500,0.490,0.490,67183,28154.42
2025-01-14,BHP.AX,16327,39.900,40.160,39.730,40.160,7243278,655692.32
2025-01-14,CAN.AX,44090,0.038,0.038,0.038,0.038,116278,1675.42
2025-01-14,CBA.AX,0,154.360,154.500,151.000,151.960,1203687,0.00
2025-01-14,CNB.AX,10000,0.375,0.375,0.360,0.360,29430,3600.00
2025-01-14,E25.AX,20000,0.280,0.280,0.270,0.280,86929,5600.00
2025-01-14,ERA.AX,700000,0.003,0.003,0.002,0.003,377124,2100.00
2025-01-14,PTR.AX,9412,0.400,0.460,0.385,0.390,3825087,3670.68
2025-01-14,VML.AX,6000,0.100,0.100,0.100,0.100,30019,600.00
2025-01-14,WBC.AX,0,31.980,32.200,31.630,31.800,3044037,0.00
2025-01-14,WDS.AX,1288,25.950,26.075,25.840,25.910,4200013,33372.08
2025-01-15,ALK.AX,153181,0.490,0.510,0.485,0.485,2231478,74292.79
2025-01-15,AMP.AX,70000,1.590,1.610,1.572,1.585,3610156,110950.00
2025-01-15,ASM.AX,57458,0.490,0.500,0.485,0.500,65589,28729.00
2025-01-15,BHP.AX,16327,40.050,40.240,39.780,39.780,4934321,649488.04
2025-01-15,CAN.AX,44090,0.038,0.039,0.038,0.038,831776,1675.42
2025-01-15,CBA.AX,0,154.330,154.330,151.270,151.270,1189652,0.00
2025-01-15,CNB.AX,10000,0.375,0.375,0.360,0.360,88832,3600.00
2025-01-15,E25.AX,20000,0.280,0.280,0.260,0.265,51005,5300.00
2025-01-15,ERA.AX,700000,0.002,0.003,0.002,0.003,124129,2100.00
2025-01-15,PTR.AX,9412,0.395,0.395,0.350,0.380,1859560,3576.56
2025-01-15,VML.AX,6000,0.100,0.150,0.100,0.150,8461,900.00
2025-01-15,WBC.AX,0,31.930,32.050,31.760,31.860,2432434,0.00
2025-01-15,WDS.AX,1288,26.050,26.070,25.750,25.780,2179145,33204.64
2025-01-16,ALK.AX,153181,0.500,0.525,0.500,0.520,1740840,79654.12
2025-01-16,AMP.AX,70000,1.610,1.630,1.600,1.610,5380428,112700.00
2025-01-16,ASM.AX,57458,0.505,0.510,0.490,0.505,37576,29016.29
2025-01-16,BHP.AX,16327,40.200,40.200,39.840,39.980,7297174,652753.45
2025-01-16,CAN.AX,44090,0.039,0.039,0.038,0.038,263730,1675.42
2025-01-16,CBA.AX,0,154.300,155.800,153.880,155.750,2662759,0.00
2025-01-16,CNB.AX,10000,0.360,0.365,0.345,0.345,183486,3450.00
2025-01-16,E25.AX,20000,0.260,0.260,0.255,0.255,38863,5100.00
2025-01-16,ERA.AX,700000,0.003,0.003,0.002,0.003,337807,2100.00
2025-01-16,PTR.AX,9412,0.380,0.385,0.360,0.375,1441465,3529.50
2025-01-16,VML.AX,6000,0.150,0.150,0.100,0.100,6195,600.00
2025-01-16,WBC.AX,0,32.350,32.690,32.350,32.660,6023653,0.00
2025-01-16,WDS.AX,1288,26.100,26.180,25.640,25.830,4425662,33269.04
2025-01-17,ALK.AX,153181,0.525,0.535,0.515,0.535,1185226,81951.84
2025-01-17,AMP.AX,70000,1.600,1.622,1.595,1.615,4649147,113050.00
2025-01-17,ASM.AX,57458,0.490,0.505,0.485,0.490,48607,28154.42
2025-01-17,BHP.AX,16327,40.040,40.305,39.650,40.050,7983230,653896.34
2025-01-17,CAN.AX,44090,0.038,0.039,0.038,0.038,271991,1675.42
2025-01-17,CBA.AX,0,155.150,155.600,153.390,153.900,3930360,0.00
2025-01-17,CNB.AX,10000,0.350,0.370,0.350,0.370,205810,3700.00
2025-01-17,E25.AX,20000,0.265,0.270,0.255,0.270,175047,5400.00
2025-01-17,ERA.AX,700000,0.003,0.003,0.002,0.003,4500964,2100.00
2025-01-17,PTR.AX,9412,0.380,0.415,0.380,0.385,2541667,3623.62
2025-01-17,VML.AX,6000,0.100,0.150,0.100,0.150,460,900.00
2025-01-17,WBC.AX,0,32.540,32.570,32.095,32.160,4912194,0.00
2025-01-17,WDS.AX,1288,25.830,25.900,25.630,25.750,3420538,33166.00
2025-01-20,ALK.AX,153181,0.520,0.545,0.520,0.535,901730,81951.84
2025-01-20,AMP.AX,70000,1.600,1.612,1.585,1.595,3281854,111650.00
2025-01-20,ASM.AX,57458,0.510,0.515,0.500,0.500,111103,28729.00
2025-01-20,BHP.AX,16327,40.290,40.510,40.090,40.240,4660630,656998.51
2025-01-20,CAN.AX,44090,0.038,0.039,0.038,0.038,217954,1675.42
2025-01-20,CBA.AX,0,154.690,155.480,153.350,155.060,887899,0.00
2025-01-20,CNB.AX,10000,0.370,0.390,0.370,0.385,571956,3850.00
2025-01-20,E25.AX,20000,0.335,0.345,0.295,0.320,2825589,6400.00
2025-01-20,ERA.AX,700000,0.002,0.003,0.002,0.003,6696877,2100.00
2025-01-20,PTR.AX,9412,0.450,0.475,0.395,0.395,5323287,3717.74
2025-01-20,VML.AX,6000,0.150,0.150,0.100,0.100,76063,600.00
2025-01-20,WBC.AX,0,32.140,32.370,32.060,32.290,2302481,0.00
2025-01-20,WDS.AX,1288,25.850,26.040,25.600,25.600,2206551,32972.80
2025-01-21,ALK.AX,153181,0.540,0.540,0.520,0.530,1005413,81185.93
2025-01-21,AMP.AX,70000,1.595,1.665,1.590,1.635,7011300,114450.00
2025-01-21,ASM.AX,57458,0.495,0.505,0.495,0.505,39527,29016.29
2025-01-21,BHP.AX,16327,40.640,40.970,40.230,40.610,5775945,663039.48
2025-01-21,CAN.AX,44090,0.039,0.040,0.039,0.040,467020,1741.56
2025-01-21,CBA.AX,0,155.000,157.960,154.730,156.200,1191280,0.00
2025-01-21,CNB.AX,10000,0.385,0.385,0.365,0.365,155040,3650.00
2025-01-21,E25.AX,20000,0.310,0.335,0.310,0.315,1167386,6300.00
2025-01-21,ERA.AX,700000,0.002,0.003,0.002,0.003,251621,2100.00
2025-01-21,PTR.AX,9412,0.405,0.435,0.395,0.425,2697783,4000.10
2025-01-21,VML.AX,6000,0.100,0.125,0.100,0.100,8064,600.00
2025-01-21,WBC.AX,0,32.310,32.920,32.250,32.740,3863319,0.00
2025-01-21,WDS.AX,1288,25.800,25.930,25.475,25.730,3113950,33140.24
2025-01-22,ALK.AX,153181,0.540,0.550,0.515,0.520,924889,79654.12
2025-01-22,AMP.AX,70000,1.645,1.695,1.640,1.685,7045309,117950.00
2025-01-22,ASM.AX,57458,0.505,0.515,0.495,0.495,52044,28441.71
2025-01-22,BHP.AX,16327,40.070,40.220,39.650,39.800,7262091,649814.59
2025-01-22,CAN.AX,44090,0.039,0.039,0.038,0.039,406235,1719.51
2025-01-22,CBA.AX,0,157.250,158.450,156.700,157.750,1263536,0.00
2025-01-22,CNB.AX,10000,0.365,0.365,0.350,0.350,167472,3500.00
2025-01-22,E25.AX,20000,0.340,0.340,0.320,0.340,946578,6800.00
2025-01-22,ERA.AX,700000,0.003,0.003,0.002,0.002,1469805,1400.00
2025-01-22,PTR.AX,9412,0.435,0.490,0.415,0.450,3899692,4235.40
2025-01-22,VML.AX,6000,0.100,0.150,0.100,0.150,27669,900.00
2025-01-22,WBC.AX,0,32.920,33.150,32.850,32.980,2771707,0.00
2025-01-22,WDS.AX,1288,25.730,25.790,25.060,25.250,4593693,32522.00
2025-01-23,ALK.AX,153181,0.515,0.530,0.515,0.525,1778554,80420.02
2025-01-23,AMP.AX,70000,1.690,1.705,1.670,1.700,4643532,119000.00
2025-01-23,ASM.AX,57458,0.495,0.510,0.490,0.490,29505,28154.42
2025-01-23,BHP.AX,16327,39.390,39.510,39.010,39.120,7734401,638712.22
2025-01-23,CAN.AX,44090,0.039,0.039,0.038,0.038,211564,1675.42
2025-01-23,CBA.AX,0,157.970,158.000,156.400,157.850,1088333,0.00
2025-01-23,CNB.AX,10000,0.345,0.350,0.340,0.340,206543,3400.00
2025-01-23,E25.AX,20000,0.330,0.330,0.280,0.290,1300696,5800.00
2025-01-23,ERA.AX,700000,0.002,0.003,0.002,0.002,1699306,1750.00
2025-01-23,PTR.AX,9412,0.450,0.465,0.400,0.415,2105901,3905.98
2025-01-23,VML.AX,6000,0.150,0.150,0.100,0.150,11195,900.00
2025-01-23,WBC.AX,0,32.950,32.990,32.805,32.960,2004265,0.00
2025-01-23,WDS.AX,1288,25.050,25.360,24.950,24.950,4421655,32135.60
2025-01-24,ALK.AX,153181,0.535,0.538,0.515,0.535,1776343,81951.84
2025-01-24,AMP.AX,70000,1.730,1.790,1.725,1.785,10597527,124950.00
2025-01-24,ASM.AX,57458,0.495,0.495,0.490,0.490,83854,28154.42
2025-01-24,BHP.AX,16327,39.370,39.400,38.900,39.310,7116573,641814.39
2025-01-24,CAN.AX,44090,0.038,0.039,0.038,0.038,614906,1675.42
2025-01-24,CBA.AX,0,158.700,159.460,158.500,158.650,1821566,0.00
2025-01-24,CNB.AX,10000,0.340,0.345,0.340,0.345,38213,3450.00
2025-01-24,E25.AX,20000,0.290,0.290,0.250,0.260,1706067,5200.00
2025-01-24,ERA.AX,700000,0.003,0.003,0.002,0.002,2507894,1750.00
2025-01-24,PTR.AX,9412,0.415,0.425,0.395,0.415,871539,3905.98
2025-01-24,VML.AX,6000,0.100,0.150,0.100,0.150,5566,900.00
2025-01-24,WBC.AX,0,32.980,33.180,32.940,33.020,2977506,0.00
2025-01-24,WDS.AX,1288,24.930,24.940,24.415,24.480,4843546,31530.24
2025-01-28,ALK.AX,153181,0.540,0.550,0.530,0.530,957222,81185.93
2025-01-28,AMP.AX,70000,1.780,1.780,1.745,1.760,8135869,123200.00
2025-01-28,ASM.AX,57458,0.490,0.490,0.475,0.475,129842,27292.55
2025-01-28,BHP.AX,16327,39.510,39.740,39.400,39.480,7525937,644589.95
2025-01-28,CAN.AX,44090,0.037,0.038,0.036,0.037,1616487,1631.33
2025-01-28,CBA.AX,0,159.670,160.370,159.180,159.280,1619685,0.00
2025-01-28,CNB.AX,10000,0.345,0.350,0.335,0.335,160343,3350.00
2025-01-28,E25.AX,20000,0.265,0.280,0.262,0.265,267148,5300.00
2025-01-28,ERA.AX,700000,0.003,0.003,0.002,0.003,906153,2100.00
2025-01-28,PTR.AX,9412,0.425,0.430,0.400,0.415,1112680,3905.98
2025-01-28,VML.AX,6000,0.100,0.100,0.100,0.100,1338,600.00
2025-01-28,WBC.AX,0,33.200,33.480,33.120,33.400,3760640,0.00
2025-01-28,WDS.AX,1288,24.270,24.540,24.150,24.370,3374913,31388.56
2025-01-29,ALK.AX,153181,0.540,0.565,0.535,0.565,1343450,86547.26
2025-01-29,AMP.AX,70000,1.770,1.785,1.765,1.775,4030461,124250.00
2025-01-29,ASM.AX,57458,0.480,0.482,0.475,0.475,79227,27292.55
2025-01-29,BHP.AX,16327,39.050,39.450,38.960,39.130,5699790,638875.53
2025-01-29,CAN.AX,44090,0.037,0.038,0.036,0.036,125468,1609.28
2025-01-29,CBA.AX,0,160.680,160.780,159.090,159.090,1318566,0.00
2025-01-29,CNB.AX,10000,0.335,0.350,0.330,0.335,92325,3350.00
2025-01-29,E25.AX,20000,0.265,0.275,0.265,0.275,60151,5500.00
2025-01-29,ERA.AX,700000,0.003,0.003,0.002,0.003,6306907,2100.00
2025-01-29,PTR.AX,9412,0.410,0.450,0.410,0.430,1335200,4047.16
2025-01-29,VML.AX,6000,0.100,0.100,0.100,0.100,1648,600.00
2025-01-29,WBC.AX,0,33.480,33.780,33.390,33.550,3676151,0.00
2025-01-29,WDS.AX,1288,24.370,24.860,24.310,24.560,3692973,31633.28
2025-01-30,ALK.AX,153181,0.575,0.590,0.570,0.570,1133577,87313.17
2025-01-30,AMP.AX,70000,1.780,1.780,1.750,1.755,3747455,122850.00
2025-01-30,ASM.AX,57458,0.480,0.485,0.475,0.480,49889,27579.84
2025-01-30,BHP.AX,16327,39.250,39.700,39.200,39.480,3225969,644589.95
2025-01-30,CAN.AX,44090,0.036,0.036,0.035,0.036,1367848,1587.24
2025-01-30,CBA.AX,0,159.350,160.610,158.820,160.610,1206445,0.00
2025-01-30,CNB.AX,10000,0.330,0.340,0.330,0.335,131810,3350.00
2025-01-30,E25.AX,20000,0.280,0.300,0.275,0.285,256188,5700.00
2025-01-30,ERA.AX,700000,0.002,0.003,0.002,0.003,421924,2100.00
2025-01-30,PTR.AX,9412,0.435,0.445,0.425,0.430,1258025,4047.16
2025-01-30,VML.AX,6000,0.100,0.100,0.100,0.100,16664,600.00
2025-01-30,WBC.AX,0,33.590,33.830,33.510,33.780,2867669,0.00
2025-01-30,WDS.AX,1288,24.740,24.930,24.595,24.730,2985544,31852.24
2025-01-31,ALK.AX,153181,0.585,0.590,0.580,0.590,810031,90376.79
2025-01-31,AMP.AX,70000,1.760,1.785,1.735,1.785,5751148,124950.00
2025-01-31,ASM.AX,57458,0.480,0.485,0.480,0.480,49421,27579.84
2025-01-31,BHP.AX,16327,39.970,40.110,39.800,39.950,8444574,652263.66
2025-01-31,CAN.AX,44090,0.037,0.037,0.032,0.033,2854271,1454.97
2025-01-31,CBA.AX,0,160.610,161.425,159.840,160.560,2896059,0.00
2025-01-31,CNB.AX,10000,0.335,0.365,0.335,0.365,285411,3650.00
2025-01-31,E25.AX,20000,0.290,0.295,0.285,0.295,376219,5900.00
2025-01-31,ERA.AX,700000,0.002,0.003,0.002,0.003,997037,2100.00
2025-01-31,PTR.AX,9412,0.420,0.425,0.405,0.410,578614,3858.92
2025-01-31,VML.AX,6000,0.100,0.100,0.100,0.100,42222,600.00
2025-01-31,WBC.AX,0,33.690,33.950,33.570,33.730,5163813,0.00
2025-01-31,WDS.AX,1288,24.740,24.950,24.610,24.710,3601589,31826.48
2025-02-03,ALK.AX,153181,0.585,0.587,0.575,0.585,957558,89610.88
2025-02-03,AMP.AX,70000,1.785,1.790,1.745,1.765,7554293,123550.00
2025-02-03,ASM.AX,57458,0.485,0.485,0.470,0.475,229045,27292.55
2025-02-03,BHP.AX,16327,39.430,39.480,38.840,39.240,7797521,640671.51
2025-02-03,CAN.AX,44090,0.033,0.033,0.029,0.030,6522834,1322.70
2025-02-03,CBA.AX,0,156.500,159.290,156.170,158.130,1299935,0.00
2025-02-03,CNB.AX,10000,0.360,0.360,0.350,0.350,260665,3500.00
2025-02-03,E25.AX,20000,0.295,0.295,0.285,0.290,77400,5800.00
2025-02-03,ERA.AX,700000,0.003,0.003,0.002,0.003,966615,2100.00
2025-02-03,PTR.AX,9412,0.405,0.420,0.385,0.390,722560,3670.68
2025-02-03,VML.AX,6000,0.150,0.150,0.100,0.100,18478,600.00
2025-02-03,WBC.AX,0,33.240,33.360,32.960,33.160,3408227,0.00
2025-02-03,WDS.AX,1288,24.420,24.610,24.060,24.580,3807260,31659.04
2025-02-04,ALK.AX,153181,0.590,0.590,0.575,0.575,682777,88079.07
2025-02-04,AMP.AX,70000,1.785,1.785,1.715,1.725,7978022,120750.00
2025-02-04,ASM.AX,57458,0.475,0.485,0.470,0.485,114667,27867.13
2025-02-04,BHP.AX,16327,39.550,39.670,39.390,39.530,6285179,645406.29
2025-02-04,CAN.AX,44090,0.030,0.031,0.030,0.030,1021923,1322.70
2025-02-04,CBA.AX,0,159.600,159.690,157.700,157.700,1174484,0.00
2025-02-04,CNB.AX,10000,0.355,0.360,0.345,0.360,250180,3600.00
2025-02-04,E25.AX,20000,0.290,0.290,0.265,0.280,168312,5600.00
2025-02-04,ERA.AX,700000,0.003,0.003,0.002,0.003,362334,2100.00
2025-02-04,PTR.AX,9412,0.405,0.405,0.390,0.400,359057,3764.80
2025-02-04,VML.AX,6000,0.150,0.150,0.100,0.100,138426,600.00
2025-02-04,WBC.AX,0,33.350,33.440,33.110,33.110,2841615,0.00
2025-02-04,WDS.AX,1288,24.570,24.640,24.300,24.350,2824844,31362.80
2025-02-05,ALK.AX,153181,0.580,0.600,0.580,0.585,1806134,89610.88
2025-02-05,AMP.AX,70000,1.715,1.732,1.692,1.730,9246932,121100.00
2025-02-05,ASM.AX,57458,0.485,0.485,0.470,0.480,67828,27579.84
2025-02-05,BHP.AX,16327,39.830,40.570,39.750,40.130,7549265,655202.53
2025-02-05,CAN.AX,44090,0.031,0.031,0.030,0.030,547898,1322.70
2025-02-05,CBA.AX,0,158.310,159.070,157.650,158.570,1594857,0.00
2025-02-05,CNB.AX,10000,0.345,0.365,0.345,0.365,403489,3650.00
2025-02-05,E25.AX,20000,0.280,0.280,0.260,0.260,136181,5200.00
2025-02-05,ERA.AX,700000,0.002,0.003,0.002,0.003,609973,2100.00
2025-02-05,PTR.AX,9412,0.405,0.420,0.395,0.395,347608,3717.74
2025-02-05,VML.AX,6000,0.125,0.150,0.100,0.150,7788,900.00
2025-02-05,WBC.AX,0,33.090,33.460,33.070,33.280,3651489,0.00
2025-02-05,WDS.AX,1288,24.640,24.900,24.640,24.780,3254822,31916.64
2025-02-06,ALK.AX,153181,0.595,0.600,0.585,0.585,1150390,89610.88
2025-02-06,AMP.AX,70000,1.730,1.780,1.715,1.760,9261180,123200.00
2025-02-06,ASM.AX,57458,0.485,0.485,0.475,0.485,100582,27867.13
2025-02-06,BHP.AX,16327,39.820,40.305,39.750,40.260,6974422,657324.99
2025-02-06,CAN.AX,44090,0.030,0.031,0.030,0.031,286683,1344.75
2025-02-06,CBA.AX,0,159.980,162.640,159.820,162.640,2051681,0.00
2025-02-06,CNB.AX,10000,0.360,0.360,0.345,0.345,223448,3450.00
2025-02-06,E25.AX,20000,0.270,0.280,0.265,0.265,65404,5300.00
2025-02-06,ERA.AX,700000,0.003,0.003,0.002,0.003,823707,2100.00
2025-02-06,PTR.AX,9412,0.420,0.425,0.260,0.300,12712376,2823.60
2025-02-06,VML.AX,6000,0.125,0.150,0.100,0.150,14143,900.00
2025-02-06,WBC.AX,0,33.760,34.150,33.640,34.000,5030745,0.00
2025-02-06,WDS.AX,1288,24.720,24.830,24.540,24.830,3160753,31981.04
2025-02-07,ALK.AX,153181,0.585,0.592,0.570,0.590,868338,90376.79
2025-02-07,AMP.AX,70000,1.735,1.745,1.715,1.725,7582373,120750.00
2025-02-07,ASM.AX,57458,0.485,0.490,0.475,0.475,197562,27292.55
2025-02-07,BHP.AX,16327,40.360,40.550,40.290,40.480,5041835,660916.95
2025-02-07,CAN.AX,44090,0.030,0.031,0.030,0.030,133928,1322.70
2025-02-07,CBA.AX,0,161.640,162.975,161.130,162.670,1676158,0.00
2025-02-07,CNB.AX,10000,0.345,0.345,0.335,0.335,104265,3350.00
2025-02-07,E25.AX,20000,0.280,0.280,0.265,0.265,63856,5300.00
2025-02-07,ERA.AX,700000,0.003,0.003,0.002,0.003,843431,2100.00
2025-02-07,PTR.AX,9412,0.300,0.320,0.300,0.305,2397384,2870.66
2025-02-07,VML.AX,6000,0.150,0.150,0.100,0.150,675666,900.00
2025-02-07,WBC.AX,0,33.890,34.170,33.730,34.040,3177016,0.00
2025-02-07,WDS.AX,1288,24.460,24.910,24.440,24.640,3779261,31736.32
2025-02-10,ALK.AX,153181,0.590,0.590,0.575,0.585,328243,89610.88
2025-02-10,AMP.AX,70000,1.710,1.745,1.705,1.730,5742159,121100.00
